재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월 	당기 반기 누적 	전기 반기 3개월 	전기 반기 누적 	전기	전전기
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	145,163,987,125	387,682,910,242	206,809,852,693	360,816,366,907		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2017102785312313_StatementOfComprehensiveIncomeAbstract	영업외손익						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	5,259,317,557	10,756,076,903	2,180,436,649	4,012,146,950		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	25,811,638,651	50,287,049,802	22,696,012,933	43,704,192,026		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_201873118057872_StatementOfComprehensiveIncomeAbstract	지분법손익	-1,531,918,494	-4,083,165,404	-2,775,773,195	-4,816,712,010		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherGains	기타수익	51,951,476,401	101,842,496,403	75,987,458,070	166,511,633,461		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	55,845,201,578	102,558,176,405	77,835,436,694	148,879,059,036		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전계속영업순이익	119,186,022,360	343,353,091,937	181,670,524,590	333,940,184,246		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	계속영업법인세비용	-63,645,975,392	-102,447,872,643	-50,328,619,367	-86,785,218,506		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2019730161859438_StatementOfComprehensiveIncomeAbstract	계속영업이익	55,540,046,968	240,905,219,294	131,341,905,223	247,154,965,740		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_201973016191331_StatementOfComprehensiveIncomeAbstract	세후중단영업이익	251,205,925,149	198,880,645,794				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLoss	반기순이익	306,745,972,117	439,785,865,088	131,341,905,223	247,154,965,740		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_OtherComprehensiveIncome	기타포괄손익	21,163,416,280	75,561,493,422	-80,019,001,073	4,901,522,499		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류되지 않는 항목						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_201842791216396_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      기타포괄손익-공정가치측정지분상품 평가손익	2,061,145,998	12,106,255,388	-89,894,864,381	-33,803,014,890		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2019730162017159_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      기타포괄손익-공정가치측정지분상품 처분손실	-12,683,673	-12,683,673				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류되는 항목						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2018725171847674_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법자본변동	26,913,050	-90,100,209	-45,357,495	224,438,131		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	      해외사업환산손익	19,088,040,905	63,558,021,916	9,921,220,803	38,480,099,258		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncome	총포괄이익	327,909,388,397	515,347,358,510	51,322,904,150	252,056,488,239		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	계속영업이익의 귀속						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	52,405,258,415	234,529,944,842	121,974,912,664	233,177,530,235		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	3,134,788,553	6,375,274,452	9,366,992,559	13,977,435,505		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2019730162215385_StatementOfComprehensiveIncomeAbstract	당기순이익의 귀속						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2019730162235246_udf_IS_2019730162215385_StatementOfComprehensiveIncomeAbstract	   지배기업 소유주지분	303,611,183,564	433,410,590,636	121,974,912,664	233,177,530,235		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2019730162237208_udf_IS_2019730162215385_StatementOfComprehensiveIncomeAbstract	   비지배지분	3,134,788,553	6,375,274,452	9,366,992,559	13,977,435,505		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToAbstract	총포괄이익의 귀속						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToOwnersOfParent	   지배기업 소유주지분	323,055,445,489	502,616,100,703	43,014,218,546	235,160,864,364		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests	   비지배지분	4,853,942,908	12,731,257,807	8,308,685,604	16,895,623,875		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_20171027975546_EarningsPerShareAbstract	   보통주 기본 및 희석주당이익	4,018	5,736	1,614	3,086		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_201710279811966_EarningsPerShareAbstract	   우선주 기본 및 희석주당이익	4,031	5,761	1,627	3,111		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2019730162358703_EarningsPerShareAbstract	   보통주 기본 및 희석주당계속영업이익	693	3,103	1,614	3,086		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[009150]	삼성전기	유가증권시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00126371_udf_IS_2019730162418143_EarningsPerShareAbstract	   우선주 기본 및 희석주당계속영업이익	706	3,128	1,627	3,111		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	5,180,576,000,000	10,224,161,000,000	11,043,412,000,000	22,731,956,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_OtherComprehensiveIncome	기타포괄손익	1,756,284,000,000	4,581,644,000,000	1,226,240,000,000	2,149,092,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류되지 않는 포괄손익	164,953,000,000	733,680,000,000	25,783,000,000	-151,611,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	entity00126380_udf_IS_2018510181631532_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      기타포괄손익-공정가치금융자산평가손익	181,816,000,000	789,897,000,000	76,999,000,000	-97,885,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      관계기업 및 공동기업의 기타포괄손익에 대한 지분	363,000,000	-1,757,000,000	-32,047,000,000	1,324,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      순확정급여부채 재측정요소	-17,226,000,000	-54,460,000,000	-19,169,000,000	-55,050,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류되는 포괄손익	1,591,331,000,000	3,847,964,000,000	1,200,457,000,000	2,300,703,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	      관계기업 및 공동기업의 기타포괄손익에 대한 지분	27,704,000,000	65,419,000,000	16,239,000,000	38,525,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	      해외사업장환산외환차이	1,567,642,000,000	3,777,018,000,000	1,137,662,000,000	2,224,931,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_GainsLossesOnCashFlowHedgesNetOfTax	      현금흐름위험회피파생상품평가손익	-4,015,000,000	5,527,000,000	46,556,000,000	37,247,000,000		
포괄손익계산서(세후기타포괄손익) - 연결재무제표	[005930]	삼성전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncome	총포괄손익	6,936,860,000,000	14,805,805,000,000	12,269,652,000,000	24,881,048,000,000		
